location,source
"Toledo, Spain",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/156458246_159132592711821_3198560953137834542_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=VAyx4FaerwEAX9O6Ll6&oh=8fb40a6ca2157fed9813e00798c0fb7c&oe=607225FD
"Sal, Cape Verde",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/156900168_122891226432890_4670719135686496951_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=kn1a2Ne08XgAX-jXNJH&oh=efcca8816ad4844be449204e2b96d76d&oe=607204BD
"Liaoning Sheng, China",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/157027866_494922215014375_4854413017705913902_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=MLpN65BSwOcAX8Qfv_J&oh=57bde68b8dabd1898a5c8efad04d22bf&oe=6070358A
"Gorontalo, Indonesia",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/156722568_136399151695446_2172364398492316871_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=KX87MvgG3OQAX8NuRCy&oh=1dd906577c6c53dca503108637f477b8&oe=6072B07A
"Al Wusta Governorate, Oman",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/156322760_386621545647009_41092293289502771_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Ni6XZTziR8QAX9zqv2c&oh=e9c6d7503c2718e3e7db0594667bb5f5&oe=60730DC3
"Muscat, Oman",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/154514357_181815573421905_6977295554314943408_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=OUTBPa8ZmkAAX-MBROp&oh=d0607d7ab2b0fa1bb4fc28b844ae993f&oe=60707205
"مسقط, Oman",https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/146686122_334278354512022_3491626641637119526_n.jpg?tp=1&_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=2-spJ0gV9s8AX8dEVnN&oh=3955d0d3a0dbf409a4069573978c3eb6&oe=6071AEA8
"Dragør, Denmark",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/158130631_252163803111085_5874571252771300040_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=6Rs5tTPoJnQAX-UU_sc&oh=91acd821cea057a08d6489fdfec077e7&oe=60726434
"Blåvand, Denmark",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/156863823_254817079601588_2101147114765507326_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=RJ5SaBQ5PDoAX-da1gv&oh=700330e18488b6be7f75ac86b323c087&oe=606F78DE
"Wakayama, Japan",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/157227457_2893236800947706_4624668213769352986_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=hf1FxwJDxPYAX_niu_9&oh=af3688b4c9191ceee465c8d111fd01e0&oe=606FE56B
"Græsted, Denmark",https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/154942671_1925043087646841_2950244893089279723_n.jpg?tp=1&_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=105&_nc_ohc=3RJjnz7WlfsAX99Oj-k&oh=82fdb8286f1a6d6f685446877559bd0f&oe=60722AF1
"Galizia, Spain",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/156884195_418784476088920_7163397711246966958_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=UxXgPaFmpYkAX9xbtA-&oh=a7a2a1fc21144738def3f0e0d59f5ca5&oe=60708DB4
"Thiès Region, Senegal",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/130305121_1228469670853167_7466495502058247266_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=EIlCU6DxGI0AX8EO1sY&oh=132268ba7a9203a0b88c80e3cd06152e&oe=6071CE03
"IJmuiden, Netherlands",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/152145888_1332221203827592_6494318728681347124_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=16HL4nXFb1cAX-ky2iY&oh=e8746e86404ba83052ad1daf0b0dfb01&oe=606FD591
"Hatay, Turkey",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/158233141_269632431202609_7509220693968986324_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Cl8CZd7lzFwAX_5Qyd8&oh=53a18fec69225c4743a5a6d05f5fe7a0&oe=6072E814
"Kocaeli, Turkey",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/151980789_1416564085363016_7342619094780147848_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=FGLaHhD-0twAX-iLs1D&oh=e49c0bffcd2407670da2196c10b9ca05&oe=60706A23
"Debrecen, Hungary",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/151353243_258544529054282_2802196891117812582_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=SzES8cM2NIUAX90O4yV&oh=7009ac665df89cd8ca2c3df2405244c5&oe=6071B638
"Suez Governorate, Egypt",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/157649014_2777307655916320_8814291636116775041_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=fJfazGyMzFkAX_Nb1fM&oh=71be5e1fdaa6a3d3e048912ebbbf6baa&oe=606F7E37
"Faiyum Governorate, Egypt",https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/156535909_200054075210249_8092976776634280129_n.jpg?tp=1&_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=105&_nc_ohc=HHXa-J-l9AgAX_0Ongj&oh=4b334e3323c1da7349759b8ac36c397f&oe=607267D6
"Le Marin, Martinique",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/148771395_1408568009480227_6556626121221843564_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=nHGzrJWUU-EAX-xx9Ac&oh=7db8e39f6c2415beb739d21ad49c5866&oe=6071F159
"Monte Cristi, Dominican Republic",https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/154359072_282720980036765_2426865501581963762_n.jpg?tp=1&_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=105&_nc_ohc=jhL3NPmEKjIAX8nOvne&oh=2bcf0544e136588353cdd3017048cd51&oe=60722CA6
"Itapúa, Paraguay",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/148576007_2510918582544331_2085813333909375549_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=P45kS1JAYC0AX-L3BGc&oh=ffa8e4fa89e4ed0cce09cbce61e1c951&oe=6070A2A7
"Uppsala County, Sweden",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/156842410_2904340389846805_3133289470389747134_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=8KjL0YMudeQAX-Wc9PE&oh=7960396182252b27d84e1838acdc9a15&oe=607070F8
"Huancavelica, Peru",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/155214179_257454709161567_128559704557827045_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=bRl4RX4tbz4AX8KJVnP&oh=51a279c2dbc5df1a0966a0c77d2db656&oe=60727943
"Nakhon Si Thammarat, Thailand",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/158483102_782019652423003_5778828501337739138_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=eNW1js_4jsoAX9mYkZG&oh=541f62f443786b541ab02aad93961148&oe=60717A6E
"Mafeteng, Lesotho",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/155580500_226110179217223_2381464887627428484_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=RrqqU-puNjsAX8uSSyI&oh=9c52d6d192b15745337b17a9dbc4b1c4&oe=6072326F
"Seia, Portugal",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149082049_3893980873995198_2802531828148769318_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=HdXI7uPqvBgAX8aJHY0&oh=f26b72f9ecf787ace15dc4ca36c3f6d4&oe=6070429F
"Naguabo, Puerto Rico",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/153177849_2917788441842807_1673858438589651477_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=tYEvQpVabbgAX8ePxLX&oh=2c37d7a7a853c372d3b74186dd2fc430&oe=607117D4
"Marken, Netherlands",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/156270162_448228916380610_2263295257339844798_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=0AOrJVQuumEAX_2RZ64&oh=016c402e482f96ed8db3760c2deb62de&oe=60728B30
"Fianarantsoa Province, Madagascar",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/158051952_343391747013259_6797427130031810917_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=UzCsjSNSO20AX8jy_SL&oh=1621e2d71cb21edd4247e79e26b0d3e2&oe=60701669
"Southern Nations, Nationalities, and People's Region, Ethiopia",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/157341284_164414785401238_1399790294439114974_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ar0O5NdTx6UAX-fSSZw&oh=65add1cd6d601164d68a582a1635b44e&oe=60714D14
"Toliara Province, Madagascar",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/156844976_186877929548085_3361632450880985170_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=9gaoK3b3md8AX_KmqJ6&oh=7f565a02c81c45991107dd810a52d645&oe=6072EC57
"Luhansk Oblast, Ukraine",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149306544_539852950238503_7968782946993179335_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=hpj9FPw-KUYAX9TTsrH&oh=e7c2e139270d8b264ae7b37e9919ac4c&oe=6070208C
"Rostovskaya oblast', Russia",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/156532171_271792504467937_533554095230726325_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=I97QVk44eTgAX-hKwIB&oh=31984e555f1b04a87ec712bffea45bfb&oe=6070339A
"Saint-Louis Region, Senegal",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/152033570_427080745267459_552714287356459765_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=EtUiueO3EoEAX8zZMGY&oh=20ac28bbd800f94c673295af6d633ad8&oe=60717DAB
"Provincia di Foggia, Italy",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/156562736_166213365189335_8668934005972536762_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=rScKizWWmwIAX9M-3Yx&oh=bea54ac440d6ba4f85c5d5b3cd5c66ad&oe=606FB014
"Žilinský kraj, Slovakia",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/147908089_737660826893651_9125815946422535903_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=mZ4HFSbPfyQAX-k0iR7&oh=c0286cefb58942bb853560120dd8afd7&oe=606F9ABB
"Juist, Germany",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/156780909_100295652129196_437302991592523639_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Vh9UQvdS-GYAX9c5TAc&oh=03e92781b758b28453d94c2dee99bea0&oe=6073295E
"Falcón, Venezuela",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/157718226_4170772976288418_1305946786238308445_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=yU2MtrYtqnkAX9j0q9x&oh=ba6dc76f8b8c399dc8b21e744f7e3a95&oe=60711221
"Bouillante, Guadeloupe",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/154382609_859181534863952_7279598208677579507_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=w2b7KPkz0u0AX-cxh-U&oh=2aa4b9a93240804af7c5be4ae381648b&oe=606FDF76
"Kagoshima, Japan",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/156377399_1123618958059447_8499520618949825254_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=LzPAuNHP7BEAX_bQ9iD&oh=bff238db780a4674852c17294a22451a&oe=60703B38
"Žabljak, Montenegro",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/155016660_110860521030806_7016847172232055373_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=draiYLzXhWoAX-0DNF9&oh=e80abcb731b4a3be704c01b124edbb8d&oe=60708A72
"Barra de Santo Antônio, Brazil",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/140932973_1137178386713763_8920506442688925671_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=_vWc_MPlZCQAX9lT4Qc&oh=be6c74fb63100555b86ba0a6f84c050c&oe=606F6802
"Al-Muḥāfaẓat al-Janūbīyah, Bahrain",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/151383899_482660832900814_3406596757832130154_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=PEgSpUwF7u4AX_eJIP6&oh=567f16b2f93d64991778a3d683b308d6&oe=606F99CB
"Gyeongsangnam-do, South Korea",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/149836068_264788665029582_7157135043420826340_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=67wDLc1IdmgAX-g-gK_&oh=88f75f719b23da559dd030a2a0dba22d&oe=6072784B
"Santiago de Cuba, Cuba",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/154888074_132637808746327_7416471595793930924_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=A7m4Sty1gigAX8basKe&oh=ccf2d9059557632b68a87e8d6530286a&oe=6072FBFE
"Bueng Kan, Thailand",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e15/156282894_148276383815823_2603298834533029688_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=1yL_7o3l1ygAX-kTt_K&oh=ad01b166d420ac04751766f129b7186f&oe=60719D2E
"Morona-Santiago, Ecuador",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/156471367_2882233008680858_3147139448979790833_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=WvjB4ARbPQEAX-3j2ud&oh=e4462958de1d9e6e92ddebaa09754717&oe=606FEADA
"Morona Santiago, Ecuador",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120999606_464696624451412_1840977885904552094_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=x5Nf9kpGYbcAX-o59BC&oh=536f723bd8cea45525905ba0efcf7ffc&oe=6071A12E
"Kalimantan Timur, Indonesia",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/152090822_898097407675082_8835170132694778786_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=nK6RB3Tq4VEAX-Zfzxs&oh=f7d616be7870d1de811c5412e8fb377b&oe=606F7522
"Lesbos Prefecture, Greece",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/157716985_3783687921726203_7259367286886232012_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=zHkfXtBkLi4AX_H9pVd&oh=9c0c567886f18206a72f8fe8f8d340e9&oe=60703B69
"Miches, Dominican Republic",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/154393581_2211582425643885_2369246619425268062_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=tLl4-HhmMH4AX9iVht9&oh=90361771f749c2b26e19289c013a9b9a&oe=60715F19
"County Meath, Ireland",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/147490743_779336499606958_8587832419709304226_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=BWMYw0bdFbAAX_qyH26&oh=9f14d5f99ce7b21786dc549241c1bbea&oe=60703A61
"Județul Gorj, Romania",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/158044918_455050289029847_9155115146961576814_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=o0d05XKHyWgAX-WGzPm&oh=5515557da8d33a6d5e5941bec3e4ecbc&oe=606FB005
"Caldas, Colombia",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/156423106_702612977084416_3286998849397901312_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=8Z5i43kNBnwAX92yAZd&oh=b40e3a73aac38cb9dde7e0b10eccc383&oe=6070761C
"Larmor-Baden, France",https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/155264974_254354696397264_3056866127772766195_n.jpg?tp=1&_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=fkyuBGjE0l4AX-6PBl_&oh=8b2cb2aef5d0213618e3714123f52da4&oe=6071BFD1
"Luanda Province, Angola",https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/157723929_1340058466370759_4572464765677897315_n.jpg?tp=1&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=lHgTG6Fr0yUAX9Xg7mH&oh=adc1ccd88602a3b88811934392ef0a2a&oe=6079E2FF
"Samegrelo-Zemo Svaneti, Georgia",https://scontent-iev1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/155132191_429030088375440_4498989615745564592_n.jpg?tp=1&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=B92nQxY1PAoAX_n3Lvv&oh=254098295723d2a7cbd840bd2e8518a2&oe=6078DECD
"Guantanamo, Cuba",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/156497380_263920275192271_6531963859866985890_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=acdWon_ZrXsAX8uguPV&oh=4f3a67773d974e103e1356fc438e4c1f&oe=6070BEE7
"Sancti Spiritus, Cuba",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/155861154_276687563861818_1084734065878974636_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=OiQZTeQkVKwAX-yBnjH&oh=75a079577a5beedac7edaf807c22a7e3&oe=6072CBA0
"Pinar del Río, Cuba",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/152032330_2158369770962776_6509027505854414356_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Z3pt_PGQq04AX-TRikz&oh=702b8cd19804449dc0d42fdba0ab4f6b&oe=60726CD9
"South Athens, Greece",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/145449051_448407539539490_6767039895046125900_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=YLbwBP9C-GMAX8vprD2&oh=67484b85f77f696bb4e8334ead36f376&oe=6071382A
"Capesterre-de-Marie-Galante, Guadeloupe",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/156995388_883951038831680_6193856949577379934_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=FR2PVHVfvIQAX_RjQ5T&oh=691ba4980aa9cbff021db3ca73e7f932&oe=6071FB45
"Ditikos Tomeas Athinon, Greece",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/84051393_1072346333108425_6701574496290032031_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=c24v2Ud8j1EAX-kLn7o&oh=bf50fa59def4456624b316c1739910c0&oe=607075BB
"Chalatenango Department, El Salvador",https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/156570929_513270540065352_7548558482245180168_n.jpg?tp=1&_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=9jyjcGhUeu0AX-hzyJO&oh=8e02edd6aa7784676ea2f5c1ad182531&oe=606FDCDE
"La Libertad Department, El Salvador",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/139415968_408204090464750_443011715582842425_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=dSe0xOEG5_4AX-3HuyD&oh=f0af93202aaf6862f6f4a0ffdf6ddd45&oe=6072670D
"إمارة الشارقةّ, United Arab Emirates",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/158076406_1455300754809018_614556578123997968_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=kxOr24RrvVEAX8_Nski&oh=a5fe2f4b0d7a4b8399bea2a5d94253bc&oe=60703D27
"Atlántida Department, Honduras",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/84348358_260317575125557_9169968000903315184_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=fJ5Uv9vbJyUAX-Lct3m&oh=e5fa52b065cebebaced478f66ff7d961&oe=6071BEC1
"Lao Cai, Vietnam",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/152993406_475581940485543_2228732607220521044_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=QSd7B8XaEAYAX_SNR0B&oh=19c1395ab022b409866662cf46731bda&oe=606FEF28
"Lào Cai, Vietnam",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/146289174_1701222470086420_7729097669745508164_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=bPPBGYSRrpgAX83qCCv&oh=875107268fbaba67095c95628ae7d171&oe=60731031
"Pardubice Region, Czechia",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/140770983_1457461877918807_9121828648936730953_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=XlC7zoR0REcAX8C5D6o&oh=69e83976a02d9225a50fba21bb4bb635&oe=60718B12
"Annaba Province, Algeria",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/152888423_229359048848942_1993654823510312294_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=J32nHt8rQ0YAX_c8aPz&oh=e79338c37724cc8d8c99e43dd12a80fc&oe=606F93A9
"Puri, India",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/155045563_1083165692095135_7969736164455654837_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=cBHP_vdFflQAX9C_wz2&oh=386241250ebc42e7d2e2e5141aa963ae&oe=60732858
"Zaporizhia Oblast, Ukraine",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/158748839_184240789868696_6910779240121624113_n.jpg?tp=1&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=1jttvCX2sOcAX_v8r8C&oh=8ea362631773cc49ea694832c81fe7e0&oe=606F87C9
"Thiès, Senegal",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/154820878_431052077976580_4034868646545231076_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Ev9u-XMtHLQAX-BM7sW&oh=f47f70e6546feb4359e68c32e19ba579&oe=60705515
"Aargau, Switzerland",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/151858683_451600106043367_7487808700636295066_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=HQc1wS0Za_AAX9IKhJs&oh=dc47af34a76caafe80276369e6d145b9&oe=60726B1E
"Valle d'Aosta, Italy",https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/79738266_583503669099012_6657657631500081040_n.jpg?tp=1&_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=5uMUL8Flnt8AX90ndTY&oh=48652d207f3d8b6e49c5100847564729&oe=60733D95
"Savanne District, Mauritius",https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/156494909_251859149827684_8681890633633313276_n.jpg?tp=1&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=lyPv3v3AOaAAX_3Bw1R&oh=3f0ea7268cdd4c4515205057dd035168&oe=6070C051
"Județul Vrancea, Romania",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/132963445_2928107687458451_3392585071378190706_n.jpg?tp=1&_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=5wo93aiaEBAAX9rE1Id&oh=4415d607fba115f3618794fc3b89d6d0&oe=607157EE
